,Label,Text,UID
9331,0,व्हाट is the composition of these guys ... क्या खाते पीते येह लोग ...,3233
9332,0,कहानी Afghan1 तुम पर लानत ये तो असली pukhtoon hien .,21602
9333,1,Itarsi ward no 2 का परसाद बीजेपी के सारे 1500 vote congres पार्टी को दिलवाना कहते है विस्वास नहीं हॉट  ,9190
9334,2,Here ’ s अ song for यु  वह पहली बार ( फ्रॉम प्यार में कभी कभी ) बय Vishal Dadlani ,33484
9335,2,Nikhil wish u हैप्पी बर्थडे निखिल अनन्नय ,21229
9336,0,In बच्चोँ क बाप बी अपने बाप को दफनाने नहीं a sakey thei इसी हराम दौलत की वजह से,14195
9337,1,वैरी true I don't need to worry about our ' मास्स का देवता ' अक ' King O  ,14753
9338,1,BC यह सफेदी 24-27 पे चिल्ला रहे हैं साला यह टेम्प . इस लिखे जन्नत for us .....,21588
9339,2,क्या दुआ दूँ दीदी आपको इस birthday पे मेरी उम्र भी आपको लग जाये ... Happiest बर्थडे भगवन आपको  ,29548
9340,2,दुला bana photographer कोई हमारे इस handsome dule का भी फोटो किछो ,6438
9341,2,सर आप को पं बाणे परभौत बढ़िया सर् हमरे देश का एक भौत बड़ा मुद्दा है आज कल और हर कोई उस s  ,35014
9342,1,ous Chlo sed न हो खुद पहन लूँ गा,41923
9343,2,Yo hope for the बेस्ट आपका अशीर्वा इ चाइये,27870
9344,0,क्यों तुम्हारी पार्टी ने गन्दी को महँ बताया जब की वो इस लायक नई ते गोडसे को भारत रत्न award मिलना चाहिए ,16763
9345,1,RT देखो भाइयों टेंशन नहीं लेनी सुब थक होजाएगा गरदेस भी आ ही जायेंगे जॉब भी लग जायेगी लाइफ goals b achieve krloge or ,39923
9346,1,नमस्कार लता दीदी जी मै आपके कथन से सौ फीसदी सहमत हूँ लेकिन ये विरोधी देश का गद्दार है  ,30751
9347,1,Manish श्री Narendra मोदी जी को मेरे और जान जान कह द सम्राट हो क्या आप मेरी मदद कर सकते हैं मैं एक Divya  ,31016
9348,1,Yes V ... We understand how you're फीलिंग राइट now .... Trust us we really do,17633
9349,0,रोहतगी तेरे माँ बाप ने बोहत बढ़िया सिखाया hai certificate batna सबको कि कौन किसका चमचा  ,1192
9350,2,Congrats Kukkur प्रेमी श्री सर . We have given vote for Cracker-Yukt Diwali . Pls care more for Hindu  ,42648
9351,0,Bc एक पेपर बनाने के लिए 2-2 कमीतटे है इतने प्रोफ्स है फिर भी ठीक से नई बाँटा इनसे NCERT से बाहर जाते ही  ,17489
