,index,Label,Text
1930,3861,0,"@Retributions True Detective part 1, Rick and Morty, Walking Dead. Bhaiya, Walking dead dekh ke kasam se tatte shot\xe2\x80\xa6 https://t.co/PXXaUW6qH6"
1931,3863,0,RT @Kill_Bill_1: @chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips denge jis\xe2\x80\xa6
1932,3865,2,\xe4\xbb\x8a\xe6\x97\xa5\xe3\x81\xaf\xe7\xa0\x94\xe7\xa3\xa8\xe3\x82\x82\xe3\x83\xaf\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x82\x82\xe8\xaa\xbf\xe5\xad\x90\xe8\x89\xaf\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x80\x82\xe8\x89\xaf\xe3\x81\x8d\xe3\x80\x82
1933,3867,0,@sambitswaraj Sambit Patra BJP ke tatte chatte chatte ONGC ke Director Bun Gye
1934,3869,0,@CarryMinati @imVkohli @AnushkaSharma Shadi unki hui tatte tere Q uprr chdre??
1935,3871,0,@Pari72 @MohammadKaif Teri tarah sab ko tatte chatne ki adaat nahi hoti.....kaif bhai humara Hero hai aur bhai hai bilkul
1936,3873,0,@Tweetmeatayush @geetv79 Bhag *****i ke Rahul Gandhi ke tatte. I didnt edited anything.
1937,3875,0,"@ArvindKejriwal Khujli bhikhari tatte, jhantu ka reporter, liar aur Jhantu aadmi party news, RNDTV ko chhodkr kabhi\xe2\x80\xa6 https://t.co/BwQyiIEzhd"
1938,3877,1,"@Hindu_Breed @MohammadKaif Murkh tu aur tera baap, Kaif se kaho ke Hindue ke tatte chaatna chhod de."
1939,3879,2,It's afternoon
1940,3881,2,\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x82\x8b\xe2\x86\x92\xe6\xac\xa1\xe3\x81\xae\xe5\xa4\x96\xe5\x87\xba\xe3\x81\xab\xe5\x90\x91\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\xe6\xb0\x97\xe6\x8c\x81\xe3\x81\xa1\xe3\x81\xae\xe5\x88\x87\xe3\x82\x8a\xe6\x9b\xbf\xe3\x81\x88\xe4\xb8\xadf(^_^
1941,3883,0,@Abhinav_0901 @ShefaliJhaaa @eyehinakhan Han dikha di aukat..tatte..teri...amm..a ka bh..osda..chal hatt bey l.od.u
1942,3885,0,@QashiMinati Tatte khujlao phle. $10 doonga... Aao.aao... Aao tommy aao
1943,3887,2,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x80\x81\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x82\n\n\xe9\xbe\x8d\xe7\xbe\x8e\xe3\x81\x95\xe3\x82\x93\xe3\x82\x82\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xb9\xe3\x83\xab\xe6\x99\x82\xe4\xbb\xa3\xe3\x81\x8b\xe3\x82\x89\xe5\xad\x98\xe3\x81\x98\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xa6\xe3\x81\xa6\xe3\x80\x81\xe5\x85\xa8\xe7\x84\xb6\xe3\x80\x81\xe5\x8d\xb0\xe8\xb1\xa1\xe3\x81\x8c\xe5\xa4\x89\xe3\x82\x8f\xe3\x82\x89\xe3\x81\x9a\xe3\x80\x82\n\n\xe3\x81\x84\xe3\x81\xa4\xe3\x81\xbe\xe3\x81\xa7\xe7\xb5\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x82\xe8\x8b\xa5\xe3\x81\x84\xef\xbc\x81\xef\xbc\x81\n\n#\xe3\x82\xb5\xe3\x83\xa0\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xb1\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9 \n#\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6 \n#\xe5\x85\xab\xe7\x8a\xac\xe4\xbc\x9d \n#\xe9\xbe\x8d\xe7\xbe\x8e https://t.co/w9VrxdVWoc
1944,3889,2,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x81\xae\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xef\xbc\x91\xe9\x80\xb1\xe9\x96\x93\xe3\x80\x82\n\xe3\x81\xbe\xe3\x81\xa0\xe3\x81\xbe\xe3\x81\xa0\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8c\xe2\x80\xa6\n\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe5\xb1\xb1\xe5\x9f\x8e\xe3\x81\x8f\xe3\x82\x93\xe3\x81\x8c\xe3\x83\x87\xe3\x83\x93\xe3\x83\xa5\xe3\x83\xbc\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x91\xef\xbc\x90\xe5\xb9\xb4\xe5\x89\x8d\xe3\x82\x82\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe3\x81\xab\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x91\xe3\x82\x8c\xe3\x81\xa9\xe3\x80\x81\xe3\x81\x9a\xe3\x81\x84\xe3\x81\xb6\xe3\x82\x93\xe6\x88\x90\xe9\x95\xb7\xe3\x81\x97\xe3\x81\x9f\xe3\x81\xaa\xe3\x81\x81\xef\xbd\x9e\xe3\x81\xa8\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x80\xa6 https://t.co/cjDdYUSnav
1945,3891,0,Tatte yahan pe aik aur tweet nd I'll disembowel you
1946,3893,0,"@VORdotcom Dear Gujaratis,listen to this dumbass and realise,agr aisa chutiyapa Jo Delhi wali be chuna hai wo apko\xe2\x80\xa6 https://t.co/XP9zPsVp19"
1947,3895,2,RT @TWICEmomo222: Heart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\n#TWICE\n#HeartShaker https://t.co/kHrnqZzWTw
1948,3897,0,@005Sumitkharwar @ZeeNewsHindi @narendramodi #Modi hoga tera jija boxdi ke tatte chat uske
1949,3899,0,@005Sumitkharwar @ZeeNewsHindi @narendramodi Abe #Modi ke tatte pe wale gobar kha gau mutr pi bas yahi kar tu
1950,3901,2,kaam main maza le twitter par nahin
1951,3903,0,@WandererSidd @PinkvillaTelly Han tatte..chat le ..hina ki..ch..ut
1952,3905,0,@JJROCKXX abe behen ke laude madarjaat sale tatte sale bhenchod madarjaat rocky nam ke pile tujhse Hina Ko support\xe2\x80\xa6 https://t.co/NbPlqY65B2
1953,3907,0,RT @haileynajee_: hate when niggas act in front they friends.
1954,3909,0,@VORdotcom Bhai itna sulga kyoon hai? Tere tatte kaat diye  kya Fodi ne?
1955,3911,2,sahi khel hain tere
1956,3913,0,@DakashmiriGuy @MiraKabsha @wareesha201 Tum b khali lgte ho. Tum bhi mere tatte khujlao $10 dunga... Jaldi jaldi aa\xe2\x80\xa6 https://t.co/7KAw83J35o
1957,3915,2,New songs??
1958,3917,2,DROPOUT\nokinari no PASSION\nYosougai SITUATION\nNani wo kui tatte\nLOST SENSATION
1959,3919,2,RT @_davidbrickley: White people never fail me \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/3Adt5i7oQb
1960,3921,0,RT @Shayne_971: @TrippYlan J\xe2\x80\x99me tatte \xc3\xa0 y aller !
1961,3923,2,@kapsology Badva .. Tera political baap ko pooch IIT mein admission kaise mila ! IITJEE diya kya tha ussne ki Jinda\xe2\x80\xa6 https://t.co/xeu7NwLTXC
1962,3925,2,"@ZunaidRehman @Rajpal_Yaadav @ManojTiwariMP @ArvindKejriwal @ManojTiwariMP Delhi chhodo, vaapas Bihar jaao.. Dilli\xe2\x80\xa6 https://t.co/11cotckMX2"
1963,3927,0,"@ShootingJust Gawar \xf0\x9f\x98\x82 anapadh feku Miya  , degree chupane waale jhoote chai waale k tatte \xf0\x9f\x98\x82\xf0\x9f\x98\x82 baap se hi sikha hai a\xe2\x80\xa6 https://t.co/xFlDYkepG1"
1964,3929,2,\xe3\x81\x90\xe3\x82\x8b\xe3\x81\xa8\xe6\x97\x8f\n\xe6\x97\x8f\xe9\x95\xb7\xef\xbc\x9a\xe3\x81\xb1\xe3\x81\xb4\xe3\x81\x93@tatte_tokoroten \n#Twitter\xe5\x9b\xa3\xe4\xbd\x93
1965,3931,0,kitchen tatte dance time...kitchen tatte dance time...kitchen tatte dance time...
1966,3933,0,@LordCom96 @SirJadeja @140 Addition subtraction difference sab moh maya hai gajodhar.. aaj tatte nikaal diye tumhari..
1967,3935,0,@Gharlejaa Is tatte se behter hi hai
1968,3937,0,@chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips den\xe2\x80\xa6 https://t.co/u9WPqVpSMJ
1969,3939,0,RT @Othatstay: Happy that I have my own nigga cause lodd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
1970,3941,2,RT @ZenBodyArt: #Tattoo #handtattoo #wristtattoo #linework #ink #leaftattoo #Anstand_tattoowierung #germantattooers #tatts #tatte... http:/\xe2\x80\xa6
1971,3943,2,RT @NCommentarys: If you can\xe2\x80\x99t tell it doesn\xe2\x80\x99t snow very often in Louisiana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/YomRNt7bHY
1972,3945,2,@HideakiCyr \xe3\x81\x84\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xe3\x81\x87(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x99\xaa\n\xe3\x81\x97\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x86\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb9\xe3\x81\x97\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x84\xe3\x81\xa6\xe4\xb8\x8b\xe3\x81\x95\xe3\x81\x84\xef\xbc\x81\n\n\xe7\xa7\x81\xe3\x82\x82\xe9\x83\xbd\xe5\x86\x85\xe3\x81\xb8\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe3\x80\x81\xe3\x81\x8a\xe4\xbc\xba\xe3\x81\x84\xe3\x81\x9b\xe3\x81\xad\xe3\x81\xb0(^\xcf\x89^)
1973,3947,0,"@baghelmanish2 @Rajpal_Yaadav Ja re madar chod, amit shah ke tatte"
1974,3949,0,Ek bhosadchod who the fuck got carded?
1975,3951,0,@yash22_2 Bas mar mat jana bhosadchod \xf0\x9f\x98\x82
1976,3953,2,@narsinghavishnu @maharathikarn20 @kumarniranjan82 @AIBwalaPaplesh @ArvindKejriwal @AAPkaKejriwal_ @RahulMishra_60\xe2\x80\xa6 https://t.co/rB8CPd2TAd
1977,3955,0,@drwasim81 @prashan353344 @Surendr42753313 @SureshChavhanke @topgun_i @Shehzad_Ind To kya tere baap ka bhosadchod \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/2pJsa0AEx6
1978,3957,0,@Sanjida99202845 @iamkamyapunjabi @isalilsand Chut fatt gai hai teri to sali randi ki randi aulad sali bhosadchod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
1979,3959,2,"@bobbyrajyadav6 @12345_srkian Bade ke bachche toh phir Dono Ka OPENING kitna thaa?\n\nHNY cross hoga ki NAHI,CE kitna\xe2\x80\xa6 https://t.co/bQ98Z4Ip3j"
1980,3961,0,@Widnezz @Sudhanshu_gaur @Pranjal_Bailwal @nkhattri004 Oh bhosadchod jaldi bata kon jeeta\xf0\x9f\x98\x88
1981,3963,0,@aalsi_sloth Original tweet comes to mind again. Bhosadchod Zebpay.
1982,3965,0,@TheKaranPatel Bhosadchod @TheKaranPatel
1983,3967,0,@arora_mayank_ @BiggBoss @RealKruti101 @HerdHUSH @Im_ShilpaShinde @shilpa_shindey Bhosadchod ki gaand me danda daalo
1984,3969,0,Bhosadchod @koinexindia. Hope your company dies a horrible death.
1985,3971,0,Bhosadchod Zebpay
1986,3973,0,Lukaku assist. Bhosadchod
1987,3975,0,@ElCrankoPunko Ma chuda bhosadchod
1988,3977,2,porn mat dekha kar chota hain tu
1989,3979,0,@Hijab_ki_Chudai @Rozia123 Ohhh so hard fuck me
1990,3981,2,@pandavone Ha ji oh to dikhta hai
1991,3983,0,"RT @Rozia123: @pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98"
1992,3985,0,Abhi kon kon chudai kar rahe hai
1993,3987,0,@Rozia123 @Ranvijay_9984 Randiya na kabhi thakti hai aur na hi kabhi rokti hai hehehe. Chudai ko sari zidagi chalegi meri jaan
1994,3989,0,@Daman383 @priya_hhh Daman aja raat ke liye jam ke karege chudai
1995,3991,0,@pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm
1996,3993,0,@chori_katil \nTere followers isliye badh gaye ki tu circus ki chudai me nk 1 hai..Koi tera mukabala hi nahi kar sak\xe2\x80\xa6 https://t.co/m68JuZqK9D
1997,3995,2,@Hijab_ki_Chudai @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/KOcoETM3pO
1998,3997,0,Bir @YouTube videosu be\xc4\x9fendim: https://t.co/fy89dl84TU javed ny apni chachi ki chudai apny chahu ky kamry me hindi urdu story
1999,3999,1,RT @Hijab_ki_Chudai: #hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90 @af\xe2\x80\xa6
2000,4001,2,@Hijab_ki_Chudai @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexynavel\xe2\x80\xa6 https://t.co/WdLVLXMHsD
2001,4003,0,@samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE
2002,4005,0,@Hijab_ki_Chudai @Rozia123 yup lo
2003,4007,0,@javednama @ndtvvideos @ndtvindia 60saal mai kon kya chudai raha tha aur 3saal mai modi kya kar raha hai ye  duniya dekhrahi hsi
2004,4009,2,@Rozia123 kabhi hamare yaha bhi aao
2005,4011,0,@Zareena54750332 Aaja janeman kutty ki tharha chudai karenge hum bhi @Zareena54750332
2006,4013,0,RT @AnamGoher: Is zabrdast chudai k liye kitne retweet milein ge https://t.co/u0L6xckDb9
2007,4015,0,RT @Garamros: @Sexyboy00342477 Me behad chudai bessa hun me lund ki ros ki pyasi hun
2008,4017,0,@Hot_punjaban1 Plan to chudai karne tha par koi chut mili hi nhi marne ke liye
2009,4019,2,\xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x88 https://t.co/zcmMQvMfdF
2010,4021,0,@sarita_beta chudai k liye kahin bhi panty utar deti hai mummy!!
2011,4023,0,koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c https://t.co/JtwrUZx3Xn
2012,4025,0,@nangu789 Tere mummy v na mst chudai karti h
2013,4027,0,RT @Sexmanonly1: Hot chudai https://t.co/BiQeq0JpXE
2014,4029,2,@samirac644 @Rozia123 kya ji abhi  To din hai  na isliye night me
2015,4031,0,@priya_hhh @Rozia123 Achha Sab girls chut ko choos rahi hai
2016,4033,2,yogesh kahan hai  aaj kal
2017,4035,0,RT @priya_hhh: @AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut
2018,4037,0,"@priya_hhh @Hijab_ki_Chudai Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82"
2019,4039,0,RT @AnamGoher: Apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiye\nMeri video k liye zyada se zyada ret\xe2\x80\xa6
2020,4041,0,Regarding #greater #health. chudai https://t.co/mESjLIPRdq
2021,4043,0,@priya_hhh @Hijab_ki_Chudai U r right 10000% priya
2022,4045,0,@Rozia123 @Hijab_ki_Chudai Jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. Bola to isne 'Sab lad\xe2\x80\xa6 https://t.co/apdPFJWfiq
2023,4047,0,RT @Rajiv71778245: koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c htt\xe2\x80\xa6
2024,4049,0,@Hijab_ki_Chudai @Rozia123 woowww fuck me
2025,4051,0,@AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut
2026,4053,1,RT @Hijab_ki_Chudai: Good night .Chudai hindu man  @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexy\xe2\x80\xa6
2027,4055,0,@priya_hhh @Ranvijay_9984 @Rozia123 Jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha
2028,4057,0,"RT @AAnworislam59: ""@punamagrwal9: Aaj kis kis ne chudai ki hai https://t.co/TlZt9cvB1g"""
2029,4059,2,\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe-2 - Antarvasna Indian Sex Kahani  https://t.co/Fkf83Sw6r8
2030,4061,0,@Rozia123 Mast boobs hai
2031,4063,0,@Shujaatsays Tu Soja Teri maa or main to Raat bhar chudai karenge. Good night\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2032,4065,0,RT @iShilpaBhabhi: Besharm Chudai \xf0\x9f\x98\x9c https://t.co/8yRwep5VLV
2033,4067,2,RT @Mak4043: @Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333 @bigdick45892050 @\xe2\x80\xa6
2034,4069,2,@Hijab_ki_Chudai @Rozia123 come   i like hindu man
2035,4071,0,RT @Hijab_ki_Chudai: hindu chudai man @sexynavel @DilSay_125 @TikhhiMirchi @nimrakhan3x @ruksana_rp @QueenBlowjob  @afreen9672 https://t.co\xe2\x80\xa6
2036,4073,2,naari woman is best all jagah
2037,4075,1,@samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn
2038,4077,0,RT @AnamGoher: Desi chudai https://t.co/PKFIre7N9T
2039,4079,0,RT @priya_hhh: @pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm
2040,4081,0,@priya_hhh aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan
2041,4083,0,RT @rekhaa27: Ufffffff.....Chudai ho to aisi\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb https://t.co/x09mJaG7NF
2042,4085,2,@samirac644 @Rozia123 ok ji raat ko aao
2043,4087,0,RT @1swetarani: Kal raat ki mast chudai https://t.co/VDOscyQTzf
2044,4089,0,@HardikPatel_ Chudai ke bare mai sea plane mai soch sakte ho cd accha banega
2045,4091,0,@Rozia123 @Hijab_ki_Chudai Muaaaah jaan
2046,4093,0,@Hijab_ki_Chudai @Rozia123 kaise chiodege
2047,4095,0,@EroticRuchika Chusai ka nhi hai chudai ka to hai na mood hai..aa jao
2048,4097,0,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE
2049,4099,2,@Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333\xe2\x80\xa6 https://t.co/71bLj4KZDy
2050,4101,0,@samirac644 @Rozia123 ok Aaajo lund pe
2051,4103,0,RT @Imtiyaj69192230: Ye randi burchodi chinal dost ki sanskari biwi  hi.mast mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhi\xe2\x80\xa6
2052,4105,0,@Rozia123 Itne pyar se chodungaa... Ki chudai se pyar ho jaaega tmhe \xf0\x9f\x98\x89uuuufffffff https://t.co/P0eCKtBypy
2053,4107,1,#hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/zLdICpXjxM
2054,4109,0,"@pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98"
2055,4111,0,@priya_hhh @Rozia123 aisa kya karo aur chut ki size ke baare me bhi bolti hai
2056,4113,2,@missSanskari @neha_hslut @hslut_sushma @draupadi_hslut @madhabilata_hhh @pooja_hhh @priya_hhh @HhhSurbhibansal\xe2\x80\xa6 https://t.co/MTwCn9Zh5x
2057,4115,0,RT @NaughtyRakhi: Oh OMG!! Kiya Chudai Pakda hai https://t.co/CQUweVzC7c
2058,4117,0,@Rozia123 Or tab hum Teri did I ki chudai karta ha jab tere jija Tujhe pelta Ha \xf0\x9f\x98\x82
2059,4119,0,@Rozia123 niche bhi mast hai chut
2060,4121,0,@EroticSapna Chudai karwalo badan garam ho jaiga
2061,4123,1,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn
2062,4125,0,@rishabhstpeters Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6 https://t.co/BPvRMXyybn
2063,4127,0,@Zareena54750332 Mai aajaun chudai ki thamanna hai @Zareena54750332
2064,4129,0,@Hijab_ki_Chudai @Rozia123 Kon chus raha hai yaha chut? Muaaaaah flying kiss hoti hai dear
2065,4131,2,RT @MoniqueMonrowe: A Thread Of Date Venues in London. (Continuous)
2066,4133,0,@POOREVIEWS @FirstinGlasgow @firstbusfails Your a moany cunt! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 back to the benefits for you! \xf0\x9f\x98\x82\xf0\x9f\x98\x82
2067,4135,0,"@Uniimaa_AU @Spazzzyy still was a laugh last time bro and check dms, and ill bring my ps4 so u can chall some cunts\xe2\x80\xa6 https://t.co/IUzEfjmrYx"
2068,4137,0,That Lloyd Russell sounds like a right cunt
2069,4139,0,RT @ThomasHeads723: Hahahahaha can't take this cunt seriously anymore Thierry on Wii fuck sake man https://t.co/xw4vXmIWNn
2070,4141,0,https://t.co/91kZEj3Kap trump called his #sexualassault accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6 https://t.co/ploNyURjw8
2071,4143,2,@Hayley33173437 Where would you like me to put it. \xf0\x9f\x98\x81\xf0\x9f\x91\x85\xf0\x9f\x91\x85
2072,4145,2,RT @chloehornby_xo: Lmaooooo why are people that aren't in my life anymore still slagging me off \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f get a fucking grip you bit\xe2\x80\xa6
2073,4147,0,There is no better woman than who always keeps her cunt fully shaved. https://t.co/bfiwtZpJUz
2074,4149,2,bhool na mat main wapas aa raha hoon
2075,4151,0,RT @_AM63__: Aye nae bother dae that over here and thatl get sent right inty the burds groupchat afore you blink and theyre fuckin tearin u\xe2\x80\xa6
2076,4153,2,@Hayley33173437 You could have humoured.  it's away now. \xf0\x9f\x98\x81\xf0\x9f\x98\x81
2077,4155,0,RT @hotkban8: Getting my cunt trashed last nights Bamff and Hungerff see full vid on Hungerff xtube feed @armfuck @ doble punch @ vers ff h\xe2\x80\xa6
2078,4157,0,RT @Alexicon83: What a fucking cunt #Manhatten https://t.co/zZxGfXQCEa
2079,4159,2,Some cunt throw them in the river.   #thismorning
2080,4161,0,@Shinybiscuit I like to use the phrase \xe2\x80\x9cBusy Cunt\xe2\x80\x9d for people like this.
2081,4163,0,@klabentley Fuck Carl anyway he\xe2\x80\x99s a cunt
2082,4165,2,@MIO_Kotaro \xe5\x8f\xaf\xe6\x84\x9b\xe3\x81\xbf\xe2\x97\x8e\n\xef\xbc\xbc\xe7\x94\x9f\xe3\x81\x8d\xe8\xbf\x94\xe3\x81\xa3\xe3\x81\x9f\xef\xbc\x8f
